ClienteID,Nombre,Edad,Genero,Distrito,TipoCliente
833,Visitación Lumbreras Beltrán,37,Masculino,San Isidro,Frecuente
834,Pío Tamarit Torrent,42,Femenino,Barranco,VIP
835,Arsenio Carvajal,31,Masculino,La Molina,Nuevo
836,Joaquín Raimundo Casals Batalla,34,Masculino,La Molina,Nuevo
837,Anselma del Olivera,69,Femenino,San Miguel,Nuevo
838,Aroa Fabiana Marco Sotelo,18,Femenino,La Molina,VIP
839,Julián Ferrán Llano,18,Femenino,San Borja,Frecuente
840,Ciríaco Luna Arellano,38,Femenino,Pueblo Libre,Nuevo
841,Beatriz Santiago Bustamante,43,Femenino,San Isidro,Frecuente
842,Jose Ignacio Ríos Martorell,62,Femenino,San Isidro,Nuevo
843,Modesto Carbonell Lledó,40,Masculino,Jesús María,VIP
844,Calisto Guerra-Lara,49,Femenino,Barranco,VIP
845,Benita Alcántara Cabo,51,Femenino,Lince,Frecuente
846,Dimas Villalonga Nogués,50,Masculino,Jesús María,Nuevo
847,Faustino Juliá,67,Femenino,San Miguel,Nuevo
848,Lázaro Tomas Múñiz,22,Femenino,Lince,Nuevo
849,Lucila Doménech Verdugo,42,Femenino,Miraflores,VIP
850,Isabela Aranda Yáñez,60,Masculino,Surco,Nuevo
851,Reyes Torres Vara,56,Femenino,Miraflores,Nuevo
852,Abraham Torrents Rosell,36,Femenino,Jesús María,Frecuente
853,Fabricio Pagès Adán,45,Femenino,Pueblo Libre,Nuevo
854,Ovidio Agustí Pinilla,52,Masculino,San Borja,VIP
855,Zoraida Rincón Puente,67,Masculino,Surco,Nuevo
856,Miguel Ángel Flavio Bou Flor,52,Masculino,Surco,Nuevo
857,Piedad Murillo Maestre,61,Masculino,Surco,Nuevo
858,Marco Cal-Castells,34,Femenino,Barranco,Frecuente
859,Teófilo Suárez Goicoechea,47,Femenino,San Borja,Nuevo
860,Imelda Llobet,35,Masculino,San Borja,VIP
861,Joaquín Acevedo-Sevilla,54,Masculino,San Isidro,Nuevo
862,Eli Grande Martorell,56,Femenino,San Miguel,Nuevo
863,Octavia Paredes Donaire,18,Masculino,Lince,Frecuente
864,Adora Roldán Estevez,57,Femenino,San Isidro,Nuevo
865,Nico Sebastián Bilbao,22,Masculino,Pueblo Libre,Nuevo
866,Ezequiel Almagro,50,Masculino,San Borja,Frecuente
867,César Escribano,39,Femenino,San Borja,Frecuente
868,Marciano Blanch Artigas,40,Femenino,San Borja,Nuevo
869,Remedios Benavente Torrent,22,Masculino,Miraflores,Nuevo
870,Celso Tamarit Pinedo,23,Masculino,San Isidro,Frecuente
871,Jose Angel Losada,27,Masculino,Barranco,Nuevo
872,Natividad Toledo-Gras,55,Femenino,San Isidro,Nuevo
873,Casandra de León,28,Femenino,San Isidro,Frecuente
874,Gabriel Duarte Albero,29,Masculino,San Borja,VIP
875,Berta Vera Corominas,51,Masculino,Lince,Nuevo
876,Quirino Cardona Uría,51,Masculino,Jesús María,Nuevo
877,Eusebio Piñeiro-Canals,27,Masculino,Barranco,Frecuente
878,Miguel Pombo,70,Masculino,Surco,Nuevo
879,Duilio Lara Carnero,60,Femenino,Miraflores,Nuevo
880,José Luis Laguna Priego,46,Masculino,Miraflores,Nuevo
881,Aníbal Cid Zamora,49,Femenino,San Borja,Nuevo
882,Marcial Iván Luz Mosquera,23,Femenino,Miraflores,Nuevo
883,Santiago Peláez Busquets,64,Masculino,La Molina,Frecuente
884,Isidro Samper Serrano,65,Femenino,Jesús María,Frecuente
885,Fermín Serrano Ramis,18,Femenino,San Borja,Nuevo
886,María Pilar Lobato Llanos,43,Masculino,San Borja,Frecuente
887,Severino Fuentes Delgado,18,Femenino,Miraflores,Frecuente
888,Leire Vives Jódar,18,Femenino,Jesús María,Nuevo
889,Eligia Sobrino Ariza,26,Masculino,San Isidro,Frecuente
890,Encarnacion Pozuelo Monreal,52,Masculino,Barranco,Nuevo
891,Chuy Alcaraz Aroca,27,Masculino,Miraflores,Frecuente
892,Gabino Puig Badía,38,Masculino,Barranco,Frecuente
893,Luisa Ribera Almansa,27,Femenino,Miraflores,Nuevo
894,Arcelia Requena Robledo,67,Femenino,Barranco,Nuevo
895,Ágata Nogueira Prieto,20,Masculino,Miraflores,VIP
896,Daniela Marisol Barbero Paniagua,63,Masculino,La Molina,Nuevo
897,Saturnina del Arévalo,35,Masculino,La Molina,Nuevo
898,Pascual Cañellas Sáenz,65,Femenino,Pueblo Libre,Nuevo
899,Saturnino Diego,62,Masculino,Lince,Nuevo
900,Ciro Casanovas Carbajo,20,Masculino,La Molina,Nuevo
901,Leocadia Valenciano Maestre,57,Masculino,Miraflores,Nuevo
902,Manu Bernal,63,Masculino,Lince,Frecuente
903,Lilia Diez Marin,57,Femenino,Miraflores,Nuevo
904,Íngrid Gomis Boada,57,Femenino,Jesús María,Nuevo
905,Eric Corral,22,Femenino,Pueblo Libre,VIP
906,Julián Bustamante Exposito,46,Masculino,Jesús María,Frecuente
907,Eloísa Quiroga-Montes,37,Femenino,Surco,Frecuente
908,Nacio Clemente Díaz,61,Masculino,La Molina,Nuevo
909,Beatriz Bilbao Quintanilla,51,Masculino,Miraflores,Nuevo
910,Corona Vallés Merino,30,Femenino,Pueblo Libre,Nuevo
911,Juanito Celestino Casals Palomo,38,Femenino,Lince,VIP
912,Manolo Seco Dalmau,69,Femenino,Surco,Frecuente
913,Jerónimo Valle-Tovar,62,Masculino,Barranco,Nuevo
914,Manu Nicolás Valbuena,31,Femenino,Pueblo Libre,Nuevo
915,Pío de Luján,64,Femenino,Miraflores,Nuevo
916,Dorita Diaz,69,Masculino,Miraflores,Nuevo
917,Camilo Catalán Querol,29,Masculino,Barranco,Frecuente
918,Marcos Ezequiel Alcaraz Valentín,39,Femenino,Barranco,Frecuente
919,Ágata Moreno Jaén,24,Masculino,Lince,Frecuente
920,Rocío Almagro,27,Masculino,Miraflores,Nuevo
921,Camila Boix Urrutia,64,Masculino,San Miguel,Frecuente
922,Severino Abad Terrón,50,Masculino,La Molina,Frecuente
923,Ani Barceló Pombo,19,Masculino,San Miguel,Nuevo
924,Azeneth Martí,55,Femenino,San Isidro,Nuevo
925,Celestino Villaverde Múñiz,40,Masculino,Surco,Nuevo
926,Roldán del Vilanova,44,Masculino,Miraflores,Frecuente
927,Damián Roig-Cabello,34,Masculino,San Miguel,Nuevo
928,Candela Valverde-Macías,24,Femenino,Pueblo Libre,Nuevo
929,Benjamín del Samper,20,Masculino,Lince,Nuevo
930,Nicolasa de Sala,45,Masculino,Jesús María,Nuevo
931,Pepita Esmeralda Roda Ferrera,24,Masculino,Lince,Nuevo
932,Bienvenida Rivera Pareja,70,Femenino,La Molina,Nuevo
933,Camila Donaire,28,Masculino,La Molina,Nuevo
934,Victorino Ramos Luján,54,Femenino,Jesús María,VIP
935,Visitación Zurita Escamilla,66,Femenino,San Isidro,Nuevo
936,Águeda de Taboada,52,Masculino,Barranco,Nuevo
937,Íngrid Lilia Cabañas Cepeda,53,Masculino,Barranco,Frecuente
938,Elpidio del Benavides,21,Femenino,Surco,Frecuente
939,Bonifacio del Benavent,26,Masculino,San Isidro,Nuevo
940,Candelario Criado Hervia,70,Masculino,Pueblo Libre,Nuevo
941,Crescencia del Serrano,40,Masculino,San Isidro,Nuevo
942,Manu Liliana Antón Piñeiro,39,Masculino,Surco,Frecuente
943,Jafet Sabas Flor Carlos,36,Femenino,Surco,Frecuente
944,Mateo Mas,22,Masculino,Lince,Nuevo
945,Amancio Monreal-Montero,32,Femenino,San Isidro,Nuevo
946,Sancho Graciano Laguna Rosales,25,Masculino,Pueblo Libre,Frecuente
947,Ignacia Fernandez Sala,60,Masculino,Miraflores,Frecuente
948,Fito Casanovas Velázquez,70,Femenino,San Miguel,Nuevo
949,Nicanor del Prat,47,Masculino,San Isidro,VIP
950,Sonia Castañeda Aragonés,21,Masculino,La Molina,Nuevo
951,Leire Taboada,53,Femenino,La Molina,VIP
952,Malena Riba-Aguiló,57,Masculino,Surco,Nuevo
953,Graciana Patiño Ortega,60,Masculino,Jesús María,Frecuente
954,Lupe Toledo,38,Femenino,Barranco,VIP
955,Amor Collado-Perales,20,Femenino,San Borja,Frecuente
956,Paloma Cabanillas Gomez,66,Femenino,Pueblo Libre,Nuevo
957,José María Ortega,18,Masculino,San Miguel,Nuevo
958,Paulina del Andrade,41,Femenino,Pueblo Libre,Nuevo
959,Julie Armengol Viña,45,Masculino,Pueblo Libre,Nuevo
960,Victoriano Alemany Méndez,45,Masculino,Miraflores,Frecuente
961,Natalia Vázquez Pinedo,58,Femenino,Jesús María,Frecuente
962,Azahar Rosario Gonzalo Camacho,51,Femenino,Barranco,Nuevo
963,Felipe Sebastian Pacheco Martí,37,Masculino,Pueblo Libre,Frecuente
964,Arcelia del Cisneros,31,Femenino,San Isidro,Nuevo
965,Anita Gomez,51,Masculino,Miraflores,VIP
966,Onofre Palomino Gil,43,Masculino,Surco,Nuevo
967,Fabricio Luz Neira,68,Femenino,Lince,Nuevo
968,Jose Manuel Salazar Bárcena,65,Femenino,San Miguel,Frecuente
969,Chema Sureda Marin,67,Masculino,San Borja,Nuevo
970,Danilo Tenorio Mulet,62,Masculino,Miraflores,Nuevo
971,Loida Haro Lerma,24,Masculino,Barranco,Frecuente
972,Berta Boix,40,Masculino,Lince,Frecuente
973,Leonel Marcio Vigil Catalán,46,Masculino,Surco,Nuevo
974,Alejo Barrios Durán,23,Masculino,Miraflores,VIP
975,Cirino Calzada Garay,35,Femenino,Pueblo Libre,Nuevo
976,Tristán Peral-Llobet,55,Masculino,Miraflores,Nuevo
977,Ariadna Guillén Dueñas,57,Femenino,San Borja,Nuevo
978,Gil Calatayud Ballesteros,20,Masculino,San Borja,Frecuente
979,Sandra Alcalá Pastor,18,Femenino,Surco,Nuevo
980,Macario Vallés Girón,30,Femenino,San Borja,Nuevo
981,Etelvina Cuenca Andrade,41,Femenino,San Isidro,Nuevo
982,María Manuela de Vallejo,20,Femenino,Pueblo Libre,Frecuente
983,Visitación Sosa,37,Masculino,Pueblo Libre,Frecuente
984,Gregorio Mena Azorin,63,Masculino,Pueblo Libre,Nuevo
985,Heriberto Juan Neira Torrent,65,Femenino,Jesús María,Nuevo
986,Curro Ibáñez Benito,33,Femenino,San Borja,Frecuente
987,Eusebio Murillo Campillo,63,Femenino,Pueblo Libre,Frecuente
988,Sancho Doménech Villalba,66,Femenino,Pueblo Libre,Frecuente
989,Nilo Pazos Berenguer,21,Femenino,La Molina,Nuevo
990,Gala Perales Galiano,41,Femenino,Miraflores,VIP
991,Aroa Armida Giralt Laguna,57,Femenino,Jesús María,Nuevo
992,Haydée Martin,43,Femenino,Surco,Nuevo
993,Fidela González Villalobos,32,Masculino,La Molina,Frecuente
994,Duilio Carmona Campillo,59,Femenino,Barranco,Nuevo
995,Ruperto Marti,37,Femenino,Surco,VIP
996,Emperatriz Paredes-Calderón,66,Femenino,Surco,Nuevo
997,Gisela de Cañizares,58,Femenino,La Molina,Frecuente
998,Ester Soler Cabañas,63,Femenino,San Isidro,Nuevo
999,Manuela Ruiz Almazán,18,Masculino,San Miguel,Nuevo
1000,Úrsula Baeza-Franch,59,Masculino,Surco,Nuevo
1001,Jerónimo Botella-Figueras,39,Femenino,Jesús María,Frecuente
1002,Griselda Lara Rosell,19,Masculino,Barranco,Frecuente
1003,Dafne Feijoo,54,Masculino,Miraflores,Nuevo
1004,María Del Carmen Camacho Carretero,39,Masculino,Miraflores,Frecuente
1005,Juan Francisco Guzmán,23,Masculino,La Molina,Nuevo
1006,Beatriz Blanch Bernal,64,Femenino,Surco,Nuevo
1007,Óscar Alfonso Torres Dominguez,32,Femenino,Lince,Nuevo
1008,Elisa Mínguez,30,Masculino,Barranco,Nuevo
1009,Pía Galiano,33,Femenino,Barranco,Nuevo
1010,Iker Balaguer Cañellas,65,Masculino,San Isidro,Nuevo
1011,Mario Pascual,28,Femenino,La Molina,Nuevo
1012,Lucio Llano Ortega,26,Masculino,Jesús María,Frecuente
1013,Lola Lastra,51,Masculino,Barranco,Frecuente
1014,Isabel Rozas Solana,47,Masculino,La Molina,Nuevo
1015,Carlota Bastida,39,Femenino,Barranco,Nuevo
1016,Sol Pelayo Arcos,32,Masculino,Surco,Frecuente
1017,Pascual Lasa Llabrés,65,Femenino,La Molina,Frecuente
1018,Jose Carlos Cerdán Alegre,46,Femenino,Lince,Nuevo
1019,Abel Herrero Mariscal,29,Femenino,Miraflores,Nuevo
1020,Angélica Isern,40,Femenino,Lince,Nuevo
1021,Guadalupe Bayona Mora,36,Femenino,Jesús María,Frecuente
1022,Fanny Mirta Castejón Caballero,41,Masculino,Jesús María,Nuevo
1023,Fátima Mena Quintanilla,27,Masculino,Pueblo Libre,VIP
1024,Pepe Blanca Nogués,58,Femenino,Barranco,VIP
1025,Cruz Angelina Calvet Alcalde,35,Masculino,Barranco,Nuevo
1026,María Jesús Lluch Arnaiz,38,Femenino,Barranco,VIP
1027,Javiera Robledo Alsina,36,Femenino,Jesús María,Nuevo
1028,Josefa de Castro,68,Femenino,Jesús María,Nuevo
1029,Rosalinda Rocamora Cabrero,59,Femenino,San Borja,Nuevo
1030,Francisco Javier Crespo,23,Femenino,San Miguel,Frecuente
1031,Martina Romeu Roldan,32,Femenino,San Isidro,Nuevo
1032,Febe Martinez Quintanilla,33,Femenino,Surco,Nuevo
1033,Noelia Pulido Goñi,49,Femenino,Lince,Frecuente
1034,Maximino Benavides Mayo,68,Masculino,Barranco,Nuevo
1035,Martina Verdugo,28,Masculino,Miraflores,Nuevo
1036,Tomasa Pedraza Domingo,56,Femenino,Miraflores,Frecuente
1037,Guadalupe de Cortina,64,Masculino,Barranco,Frecuente
1038,Odalis Pardo Quirós,50,Femenino,Surco,Nuevo
1039,Teobaldo Oliva Castejón,33,Femenino,Pueblo Libre,Nuevo
1040,Milagros Silva Pellicer,60,Masculino,Surco,Frecuente
1041,Alexandra Prieto Gárate,18,Femenino,La Molina,Frecuente
1042,Olegario Torrent Catalá,29,Femenino,La Molina,Nuevo
1043,Eutimio Sureda Arregui,55,Femenino,Pueblo Libre,Nuevo
1044,Miriam Amo Varela,41,Femenino,Lince,Nuevo
1045,Nereida María Montserrat Portillo,68,Femenino,Lince,Nuevo
1046,Emiliana Franco-Escolano,59,Masculino,La Molina,Nuevo
1047,Montserrat Albero Llano,26,Femenino,Surco,Frecuente
1048,Fito Tomé Palau,66,Masculino,San Borja,Nuevo
1049,Nadia Pacífica Navarrete Landa,18,Femenino,Pueblo Libre,Frecuente
1050,Pastor Badía Peinado,46,Femenino,Jesús María,Nuevo
1051,Conrado Prada-Arias,35,Femenino,Pueblo Libre,Nuevo
1052,Dan Carpio-Arana,49,Masculino,Surco,Frecuente
1053,Eufemia Cañas Lloret,46,Masculino,Surco,Nuevo
1054,Alma Girón Parejo,64,Masculino,Miraflores,Nuevo
1055,Débora Antonia Llabrés Garriga,37,Masculino,Pueblo Libre,Nuevo
1056,María Manuela del Roig,42,Masculino,San Isidro,Nuevo
1057,Simón del Guijarro,61,Masculino,Barranco,Nuevo
1058,Rebeca Gallego-Verdú,67,Femenino,Miraflores,Nuevo
1059,Luna de Alvarez,37,Femenino,La Molina,VIP
1060,Benigna Pedrero Ruiz,34,Femenino,Miraflores,Nuevo
1061,Esperanza Esparza Porcel,64,Femenino,Barranco,Frecuente
1062,Juanita Expósito Roca,18,Femenino,Surco,Frecuente
1063,Edgardo Pujadas Feliu,56,Femenino,Barranco,Nuevo
1064,Rico Mendizábal Robledo,39,Masculino,San Miguel,Nuevo
1065,Edu del Balaguer,49,Femenino,La Molina,Frecuente
1066,María Luisa Araujo,70,Femenino,Surco,Nuevo
1067,Lorenzo Carballo Rozas,21,Femenino,Jesús María,Nuevo
1068,Manuel Torralba Losada,29,Masculino,La Molina,Frecuente
1069,Pedro Ferreras Cerdán,39,Masculino,Barranco,Frecuente
1070,África Maricela Echeverría Borrego,59,Femenino,San Isidro,Nuevo
1071,Salvador Juan Carlos Real Teruel,63,Masculino,Pueblo Libre,Nuevo
1072,Rosalinda Rivera,70,Masculino,Jesús María,VIP
1073,Dulce Aguilera Cortina,34,Masculino,San Miguel,Frecuente
1074,Ruben Báez Ródenas,53,Masculino,Pueblo Libre,Frecuente
1075,Dimas Luque Arteaga,32,Masculino,Miraflores,Nuevo
1076,Dulce de Lladó,52,Masculino,Surco,Nuevo
1077,Victor Manuel Pedraza Velázquez,43,Femenino,Lince,Frecuente
1078,Clara Gallardo Cortina,41,Masculino,Pueblo Libre,Nuevo
1079,Estela Calvo Criado,31,Femenino,San Borja,VIP
1080,Leonardo de Riera,48,Masculino,San Isidro,Frecuente
1081,Jordana Jiménez Novoa,36,Masculino,La Molina,Frecuente
1082,Trinidad Muñoz Martí,31,Femenino,Jesús María,Frecuente
1083,Cándida Coronado Ferrándiz,19,Femenino,Jesús María,Nuevo
1084,Baldomero Llobet Porcel,48,Masculino,Barranco,Nuevo
1085,Vinicio Tirado Julián,31,Masculino,San Isidro,Frecuente
1086,Etelvina Riera Mercader,54,Femenino,Barranco,Nuevo
1087,Porfirio Lucena,44,Masculino,Miraflores,Frecuente
1088,Néstor Sales Serrano,65,Femenino,San Miguel,Nuevo
1089,Dalila Peinado Batlle,25,Masculino,Pueblo Libre,Frecuente
1090,Sarita Company Clavero,58,Masculino,Miraflores,Frecuente
1091,Sandra Galindo,53,Femenino,San Miguel,Nuevo
1092,Elodia Puga Villalobos,30,Femenino,Barranco,VIP
1093,Jose Gimeno Campoy,22,Femenino,Jesús María,Frecuente
1094,Plinio Cañas Salamanca,52,Masculino,La Molina,Frecuente
1095,Paula Sarabia,18,Masculino,Barranco,Nuevo
1096,Fausto Peña Olmedo,54,Femenino,Lince,Nuevo
1097,Teófila Abellán Cerdán,58,Femenino,Barranco,Nuevo
1098,Álvaro del Plana,26,Femenino,Pueblo Libre,Frecuente
1099,Manuelita del Bas,22,Femenino,San Miguel,Nuevo
1100,Belen Palma Barrios,34,Femenino,Surco,Frecuente
1101,Graciana Ródenas,54,Masculino,Miraflores,Nuevo
1102,Diana Serra-Valenciano,21,Femenino,Miraflores,Nuevo
1103,Horacio Morales Aguiló,21,Femenino,San Isidro,Frecuente
1104,Odalis Galindo Castell,56,Masculino,Miraflores,Nuevo
1105,Amada Esteve Espinosa,35,Masculino,La Molina,Frecuente
1106,Baltasar Conde Redondo,48,Masculino,San Miguel,Frecuente
1107,Ainoa Figueras Saavedra,46,Femenino,San Isidro,Frecuente
1108,Herminio Abascal Corbacho,24,Femenino,Surco,Frecuente
1109,Reyes Menendez Barranco,37,Femenino,Jesús María,Frecuente
1110,Jose Antonio Ariño Rey,64,Masculino,San Miguel,Nuevo
1111,Teodoro Duque Luna,64,Femenino,San Miguel,Nuevo
1112,María Carmen Zorrilla Camacho,53,Masculino,Lince,Nuevo
1113,José Ángel Zapata Villa,70,Masculino,Surco,Frecuente
1114,Dorita de Cerdá,63,Masculino,La Molina,Nuevo
1115,Alonso Rios-Fuertes,20,Femenino,La Molina,Nuevo
1116,Gala Somoza Abad,55,Femenino,Lince,Frecuente
1117,Cayetana Montalbán-Castells,27,Masculino,La Molina,Nuevo
1118,Marisa Adela Alcalde Vidal,68,Femenino,San Miguel,Nuevo
1119,Celso del Rios,54,Masculino,Jesús María,Nuevo
1120,Paulino Calleja Lumbreras,62,Femenino,Jesús María,Nuevo
1121,Leocadio Baró Casares,34,Masculino,Barranco,VIP
1122,Raimundo Pérez Noguera,25,Femenino,San Isidro,Frecuente
1123,Trinidad Ochoa Juliá,53,Femenino,La Molina,Nuevo
1124,Gil Palmer Blázquez,36,Femenino,Jesús María,Frecuente
1125,Flora Paca Leon Santamaria,60,Femenino,Miraflores,VIP
1126,Sarita Sáenz Hernandez,69,Femenino,Pueblo Libre,Nuevo
1127,Omar Cabrera-Duran,54,Femenino,La Molina,VIP
1128,Silvestre Salgado,50,Femenino,La Molina,VIP
1129,Ángel Piñeiro Villalobos,52,Masculino,San Isidro,Nuevo
1130,Lucas Yuste,58,Femenino,Surco,VIP
1131,Azeneth Vazquez Daza,40,Femenino,Surco,Frecuente
1132,Aarón de Roca,26,Femenino,Surco,Frecuente
1133,Tomás Amores,69,Masculino,San Miguel,VIP
1134,Plinio Mayol Boix,28,Masculino,Barranco,VIP
1135,Pía Leyre Gutierrez Puerta,48,Femenino,San Miguel,Nuevo
1136,Carlito de Ramos,22,Masculino,Lince,Frecuente
1137,Rico Sureda Amores,66,Femenino,Pueblo Libre,Nuevo
1138,Olegario del Pacheco,69,Masculino,San Isidro,Nuevo
1139,Vicenta Fiol Grande,29,Masculino,Pueblo Libre,Frecuente
1140,Gracia Ángela Cadenas Bermejo,61,Masculino,San Miguel,Frecuente
1141,Fátima Merino,54,Masculino,Surco,Frecuente
1142,Roberta Mas Lopez,44,Masculino,La Molina,VIP
1143,Espiridión de Miranda,33,Masculino,Surco,VIP
1144,Abigaíl Llanos,65,Masculino,Jesús María,Nuevo
1145,Emperatriz Joaquina Gascón Borrego,35,Femenino,Surco,Frecuente
1146,Teresa Eloísa Pedraza Pi,35,Masculino,Barranco,Nuevo
1147,Josefina Salomé Infante Machado,68,Masculino,San Borja,Nuevo
1148,Leocadio Viñas Gordillo,40,Masculino,Barranco,Nuevo
1149,Nacio Gracia Guardiola,22,Femenino,Jesús María,Frecuente
1150,Andrés del Barba,24,Masculino,Lince,Frecuente
1151,Noé Carrión Melero,20,Femenino,San Borja,Frecuente
1152,Gerónimo Doménech Espada,32,Femenino,San Isidro,Frecuente
1153,Luciano Luís Armengol,46,Masculino,San Isidro,Frecuente
1154,Fátima Mancebo Barragán,70,Masculino,La Molina,Nuevo
1155,Vanesa Varela Leon,54,Masculino,Jesús María,Frecuente
1156,Ximena Taboada Garzón,30,Femenino,San Isidro,Nuevo
1157,Natanael Boix-Moll,62,Femenino,Jesús María,Frecuente
1158,Teodora Blanca Salcedo,29,Femenino,Jesús María,Frecuente
1159,Albino Carnero Fortuny,34,Femenino,Pueblo Libre,Frecuente
1160,Bartolomé Exposito,66,Femenino,Lince,Nuevo
1161,Mónica Moliner Martí,52,Masculino,Surco,Frecuente
1162,Mariano Iborra Escudero,54,Masculino,Lince,Nuevo
1163,María Ángeles Osorio Recio,20,Femenino,La Molina,Nuevo
1164,Bernabé Rocamora Palacios,59,Masculino,San Isidro,Frecuente
1165,Concepción Lucena Atienza,20,Masculino,Pueblo Libre,Frecuente
1166,Felisa de Galvez,68,Masculino,San Isidro,Nuevo
1167,Teodoro Clemente-Nevado,29,Masculino,San Miguel,Nuevo
1168,María Dolores González-Ariza,33,Masculino,San Miguel,Frecuente
1169,Rosalía Pou Adán,50,Masculino,La Molina,VIP
1170,Clotilde Corral Perera,59,Femenino,Pueblo Libre,Nuevo
1171,Albano Fabricio Palma Gámez,37,Femenino,Jesús María,Nuevo
1172,Pacífica del Calzada,51,Femenino,Lince,Nuevo
1173,Primitiva Corral Cerezo,42,Femenino,Lince,Frecuente
1174,Gerónimo Oliva Simó,25,Masculino,Miraflores,VIP
1175,Juan Manuel Gutiérrez Expósito,20,Masculino,Barranco,Frecuente
1176,Corona Galán-Ayala,43,Femenino,Barranco,Frecuente
1177,Ángel Manjón,53,Femenino,San Isidro,Frecuente
1178,Baudelio Serna Vilaplana,40,Masculino,Barranco,Nuevo
1179,Calista Maldonado Peláez,25,Femenino,San Isidro,Frecuente
1180,Cloe Peralta,50,Masculino,Lince,Nuevo
1181,Graciano Rivero Rivera,60,Masculino,San Isidro,Nuevo
1182,Edelmira Salinas Palma,25,Masculino,La Molina,Frecuente
1183,Celso Daniel Vargas Moles,53,Masculino,Jesús María,Nuevo
1184,Modesto Franch Villegas,46,Femenino,Lince,Nuevo
1185,Eutropio del Pedro,55,Femenino,San Isidro,Nuevo
1186,Quique Román Tejada,63,Femenino,Jesús María,Nuevo
1187,Casandra del Vilalta,53,Masculino,Jesús María,Nuevo
1188,Olegario Mendoza Sotelo,46,Femenino,Surco,Frecuente
1189,Heliodoro Pablo Benítez,63,Femenino,La Molina,Nuevo
1190,Gabriela Almagro Cózar,59,Femenino,Pueblo Libre,Nuevo
1191,Toribio Naranjo Espinosa,66,Masculino,San Miguel,Nuevo
1192,Ainara Goicoechea Gomis,29,Femenino,Pueblo Libre,Frecuente
1193,Rosenda Pujol Bermúdez,20,Masculino,Lince,Frecuente
1194,Marianela Ariño,61,Femenino,Miraflores,Frecuente
1195,Ileana Mendizábal,47,Femenino,Lince,Nuevo
1196,Arcelia Mena Valenciano,59,Femenino,Miraflores,Nuevo
1197,Adán de Falcó,48,Femenino,La Molina,Frecuente
1198,Eligio del Garzón,26,Masculino,Jesús María,Frecuente
1199,Pía Camacho Teruel,66,Masculino,La Molina,Nuevo
1200,Dalila Fortuny Alcolea,22,Femenino,Miraflores,Nuevo
1201,Ariel Carvajal-Mora,64,Femenino,Miraflores,Nuevo
1202,Nazaret Sancho-Valdés,20,Masculino,Lince,Frecuente
1203,Marcio Gálvez Marí,26,Femenino,Jesús María,Nuevo
1204,Venceslás Andres-Fabregat,52,Masculino,La Molina,Nuevo
1205,Susanita Lorena Villaverde Valdés,23,Masculino,San Isidro,Nuevo
1206,Juan Bautista del Borrell,25,Femenino,San Isidro,Frecuente
1207,Severino Bartolomé Cobo González,40,Femenino,Barranco,Nuevo
1208,Eliseo Blazquez Alcalde,49,Masculino,Surco,Nuevo
1209,Sancho Durán-Sáez,62,Masculino,Pueblo Libre,Frecuente
1210,Osvaldo Poza Peñalver,66,Femenino,Miraflores,Nuevo
1211,Luz Durán Gomis,21,Femenino,San Miguel,Nuevo
1212,Lola Gimenez Farré,69,Femenino,Miraflores,Frecuente
1213,Delfina Almansa Gil,22,Masculino,Barranco,Nuevo
1214,Íñigo Carretero-Ocaña,26,Femenino,San Borja,VIP
1215,Emilia Ramón Cuenca,52,Femenino,San Isidro,Nuevo
1216,Iris Martín Adadia,38,Masculino,Surco,Frecuente
1217,Jose Miguel Aramburu Cantero,23,Masculino,San Isidro,Frecuente
1218,Fernando Tomas Quero,57,Femenino,Surco,Frecuente
1219,Elodia Clarisa Fernández Alberdi,27,Femenino,Miraflores,VIP
1220,Clímaco Tejedor Peralta,67,Masculino,Miraflores,Nuevo
1221,Rafaela Ferrández,32,Masculino,Surco,Frecuente
1222,Felipe Gallardo-Cámara,35,Masculino,Surco,Frecuente
1223,Hernando Cañas-Páez,53,Masculino,Jesús María,Nuevo
1224,Manu Montserrat,70,Masculino,San Miguel,Frecuente
1225,Lourdes Morcillo-Borrás,28,Masculino,Lince,Nuevo
1226,Pepito Duarte Hernando,68,Femenino,La Molina,VIP
1227,Noelia Santana,66,Masculino,San Miguel,Frecuente
1228,Vilma Gisbert Amores,29,Femenino,Surco,Nuevo
1229,Genoveva Polo Abad,54,Masculino,Barranco,VIP
1230,Abraham de Monreal,30,Masculino,Surco,Nuevo
1231,Octavio Canals,30,Masculino,Surco,Frecuente
1232,Joel Murcia Bayona,58,Femenino,Barranco,VIP
1233,Joan Ruiz Murcia,70,Femenino,La Molina,Nuevo
1234,René Baeza Madrigal,22,Femenino,La Molina,Nuevo
1235,Miriam Estefanía Luz Villaverde,33,Masculino,San Borja,Nuevo
1236,Nadia Ramirez Mascaró,37,Masculino,San Borja,Nuevo
1237,Jose Miguel Zurita Carrión,65,Femenino,Barranco,Nuevo
1238,Nereida Camps Galán,35,Femenino,La Molina,Frecuente
1239,Nazario Correa-Báez,27,Masculino,Miraflores,Frecuente
1240,Emiliana Velázquez Olmo,67,Masculino,Surco,Frecuente
1241,Sonia Palacio Bustos,41,Masculino,San Miguel,Nuevo
1242,Apolonia Seguí,54,Femenino,Jesús María,VIP
1243,Claudia Ainoa Pablo Gimeno,60,Femenino,La Molina,Nuevo
1244,Martín Caro Gual,18,Femenino,La Molina,Frecuente
